"","chr","tracking_id","ratio","l2All[, 3]","l3All[, 3]","l4All[, 3]","l5All[, 3]","l7All[, 3]","l8All[, 3]","l9All[, 3]","l11All[, 3]","l18All[, 3]","l21All[, 3]","l31All[, 3]","l49All[, 3]","l59All[, 3]","l61All[, 3]","l66All[, 3]","l69All[, 3]","l76All[, 3]","l77All[, 3]"
"YCL061C",3,"YCL061C",-0.211875251822123,0.038903953428034,0.426016876414957,-0.0425075849013611,0.406204878321065,0.081153525620593,-0.207351689069467,0.176460044730237,-0.00164144712548749,0.462262234834029,0.565048822144008,0.152949401354505,-0.0519336230548946,-0.469617251410702,0.382262517012251,-0.0227853073431396,-0.319969370018224,0.255278075473673,-0.0530544447832546
"YCR081C-A",3,"YCR081C-A",-0.127030582410081,0.0327835117838763,1.2292103378463,-0.105611299727123,0.178272069520322,0.0239097802332765,-0.362931863529215,0.32947468018256,-0.0221372905727875,0.485860883061713,0.265054957530377,0.157020052454201,-0.0650968158277462,-0.288664826402832,0.151481158752051,-0.00530748670078904,0.0760755918800729,0.254752042091878,-0.040529172231351
"YCR094W",3,"YCR094W",-0.17095734019431,0.0179827663954848,0.830798331790806,-0.126459879475489,0.202462087075382,0.0220523656827872,0.0580713818419878,0.118352109464395,0.0245887386904898,0.641810419226025,0.242572771423892,0.128283902543165,-0.0438759267565719,-0.400025657668742,0.416137341386182,0.507815430546657,-0.293181646795441,0.345649397806814,-0.0850009705201772
"YCR072C",3,"YCR072C",0.464372456132641,0.0670675463488531,0.803517394624948,-0.046466122753147,0.138391081316312,0.568207306467513,0.247146695031016,0.279555574193997,-0.0396919625156847,0.30336568798598,0.388270354241244,0.209912733203388,-0.0965076405186839,-0.297438812931776,0.301198196259197,-0.0272744380428586,-0.259711060364791,0.342823283324826,-0.054948119670385
"YCL043C",3,"YCL043C",-0.102651254686806,0.0279140347643671,0.640096395185718,-0.151559742739854,0.250622999948462,0.0640033871952168,0.0711310701024193,0.247267965923698,0.0557057337558929,0.282318331597459,0.369449334248712,0.111728204644868,-0.0152256168553243,-0.237103973343919,0.329626830206336,0.0277213992429293,-0.152491438210715,0.228580173831274,-0.0865643619283361
"YCR045W-A",3,"YCR045W-A",-0.153489101417093,0.0899197974239732,0.461216494792449,-0.137125473651769,0.113961392001113,0.0209842118977047,-0.206360843529382,0.264243865629866,0.0591419975494259,0.165622773399447,0.2207435931514,0.132505432326922,-0.037451827501262,-0.412189636848398,0.194053056520467,0.0556580358602933,-0.350641655005841,0.466647085267225,-0.0431271537356411
"YCL041C",3,"YCL041C",-1.18590422906544,0.110653015685781,0.355680082327423,-0.117193830710207,0.148187232723176,0.113787399465096,-0.298850879096621,0.149129515518896,0.141160864981096,0.354971180772102,0.442927960001564,0.108838264963682,-0.0170801368078164,-0.497851377829994,0.169521003332642,0.0635948533871797,-0.203708431087684,0.155712090927897,-0.0251572425041506
"YCR069W",3,"YCR069W",0.35381819523129,0.159482638188166,0.439040946531636,-0.173272412474831,0.125657700668217,0.0021653447361618,-0.364881267061268,0.142162540678173,0.0412352962802293,0.201945116519648,0.176544319742939,0.098018614128831,-0.0855364305735341,-0.363630672610425,0.128661838629683,-0.00677588358739822,-0.256705417851489,0.396750988656665,-0.115647133409884
"YCR006C",3,"YCR006C",0.383525509645627,0.105430672913475,0.342619817061144,-0.0788515965189741,0.140888408485865,0.0329585144039815,-0.314348684194045,0.0895308258092234,0.0228910266292205,0.241122262201561,0.43920543289753,0.121844747320274,0.518953900075758,-0.818697801398238,0.165152208679149,0.0126390388821763,-0.191927557613225,0.270570693008655,-0.135945646685209
"YCR041W",3,"YCR041W",-0.110748472178949,0.0800297029445896,0.475631536368682,-0.127304437261714,0.166512422126591,-0.00142405496261025,-0.58007164453072,0.102831536279794,0.140176037950965,0.183503662743533,0.348683509378848,0.207226088179613,-0.0466979436554906,-0.75279649578682,0.10207643680746,0.0122937791878964,-0.1562369093335,0.901886317217775,-0.061319172402641
"YCL057W",3,"YCL057W",-0.1785995331184,0.130010948698129,0.518784081263753,-0.137488072219585,0.238619773113485,0.0223448989861047,-0.622804665654103,0.391972381017733,0.039959484191479,0.218299932000145,0.495710061503677,0.232860840580061,-0.0237763154431272,-0.42650392625777,0.127325114466953,0.0873407066738598,-0.247642085286854,0.17897251013264,-0.159152130860803
"YCR081W",3,"YCR081W",-0.116035011208938,0.0769367327983805,0.478430204033022,-0.102083876664968,0.275754973930074,0.0052315259536319,-0.38194934318687,0.688104655431582,0.151545303444731,0.84064633234018,0.222836803491916,0.302666236058712,-0.0652686029259704,-0.941258320124349,0.0860859128572274,-0.000756353274400161,-0.33273481542278,0.178577573907629,-0.143032955424193
"YCR014C",3,"YCR014C",-0.187139878610375,0.17075016721972,0.420927582665123,-0.109763572110213,0.328692380695008,0.546832272440508,-0.768607268796164,0.370197307308905,0.0923865146943812,0.426129941688819,0.228861602718196,0.307811206490037,-0.0422401177867064,-0.307661084543972,0.140780761713496,-0.0698972038813022,-0.255119125149614,0.120366956277519,-0.0752800228030252
"YCL029C",3,"YCL029C",-0.173500685158656,0.119790611123296,0.723502487686607,-0.0643337894651413,0.38120499700983,-0.000329495467167424,-0.2448692504703,0.116878376162232,0.0268976878755812,0.389619657827461,0.145581055001456,0.216314188194447,-0.0466619992540488,-0.835880343889326,0.127662270635717,-0.0184770995906817,-0.448452026347829,0.16573856185748,-0.193226723208015
"YCR028C-A",3,"YCR028C-A",-0.0557017249741796,0.192383056331396,0.941241538199461,-0.0478701885060762,0.236459162823062,-0.0262525976198033,-0.613995770000053,0.0758503016860698,0.0229861086252632,0.497114828956427,0.217577008895432,0.39653123807555,-0.0424985330090363,-0.502941318898353,0.247230514670313,0.0109725979022537,-0.449032996371707,0.0940602056016025,-0.0479919320021868
"YCR050C",3,"YCR050C",-0.201912586944344,0.0693316094573502,1.07318241752998,-0.0219611482732195,0.447466050033371,-0.0188607566745204,-0.397461708737918,0.180803825800744,0.0465652724696986,0.472081744182042,0.119621452003967,0.15720199930435,0.000758503288203886,-0.788130182264471,0.259307336757968,-0.000270926276871421,-0.272454906645528,0.127956141314745,0.84308917052754
"YCR075C",3,"YCR075C",-0.164215623762615,0.0933347001507041,1.10931442727766,-0.076032285238517,0.157646874626321,0.0295392950866387,-0.534411448123172,0.224220270401709,0.0224189833998816,0.344619982107997,0.189719077603168,0.36132920431547,-0.0817311670919863,-0.498444213853462,0.322603496810356,-0.0395899377648715,-0.570507968292854,0.0966322685515672,-0.114339713419104
"YCR045C",3,"YCR045C",-0.106435080661124,0.0473287452566237,0.711054966386256,-0.115111649557709,0.398540960811371,-0.0343226685306581,-0.327117928174885,0.269711407027383,-0.00143427663407679,0.731447732716701,0.0947944026835547,0.238801534470566,0.503863591287742,-0.377117412170844,0.313392834329919,-0.0437706075085201,-0.218412895508055,0.12683323787398,-0.127865995078026
"YCR087C-A",3,"YCR087C-A",-0.0696666398897551,0.0551122020078487,1.4495807387924,-0.0694279607469678,0.323249014517525,0.0168320789386663,-0.310845840149489,0.280145364673819,0.0102087788457192,0.200294668846293,0.131765889917245,0.341136690463423,0.000200971332879128,-0.286467598611908,0.201455709649192,-0.0247356097897471,-0.375406923817988,0.133251548362116,-0.0767230899153358
"YCR011C",3,"YCR011C",-0.135021795761278,0.0390839163022683,0.42651311728908,-0.0424141474408305,0.406922333493688,0.0819085614187417,-0.199680491934363,0.176876605156999,-0.00147577717162111,0.473044021290724,0.573208658657631,0.153640707316121,-0.048856805284602,-0.46332301653452,0.387008699311699,-0.0224980824125923,-0.319118642450063,0.258259869077135,-0.0486988787718101
"YCR037C",3,"YCR037C",-0.118975397094145,0.0331562901495165,1.30937709712796,-0.105082501179806,0.178383231843464,0.0240423074301641,-0.358552084610049,0.336971851541866,-0.0216005341003021,0.487233393351512,0.268965377182142,0.168545034874511,-0.0649132059552402,-0.284808906003035,0.151863199693442,-0.00527799545461119,0.0904292820619592,0.255155124998824,-0.0388761985370005
"YCR017C",3,"YCR017C",-0.138796662939565,0.0196214085822997,0.869905429625589,-0.126003235571645,0.202763104709494,0.0221609158983615,0.0587601911991718,0.121247873661427,0.0254588947474748,0.662615749230532,0.245703218697122,0.128958496803077,-0.0435832628774311,-0.392002725035805,0.41641471562499,0.508339464206372,-0.29264082912026,0.348033366408745,-0.0840875092988452
"YCR042C",3,"YCR042C",0.473342160541171,0.0693466940795906,0.822836671349789,-0.0464005512615958,0.13876049089545,0.568765388661843,0.250660803039361,0.284526114225839,-0.0391470775490855,0.31037085930436,0.394466947476763,0.2111288016233,-0.0957865998605769,-0.295316234129887,0.306503996261878,-0.0265336507906406,-0.25824896622538,0.353400685899464,-0.054927753004187
"YCL040W",3,"YCL040W",-0.0928373285342956,0.0288482032267427,0.756623928229019,-0.148096567495224,0.253113781152791,0.0706073592898415,0.0725799274862668,0.247357155172831,0.0581040038636154,0.29452812489507,0.372824339387894,0.113312465067905,-0.0145096821601831,-0.234704269092563,0.330900660463377,0.029186062485224,-0.152015479716639,0.231398968874906,-0.0857512563167638
"YCL001W-B",3,"YCL001W-B",-0.144074655834961,0.0932976897329282,0.496094287506274,-0.136264841644932,0.114754379471968,0.0249332620890213,-0.206244246085929,0.280335703972699,0.067503215451085,0.177414670704029,0.222360418679954,0.137941416286007,-0.0374086620520921,-0.410203893096579,0.195668586053997,0.0593856308537863,-0.350068497534513,0.467848850527073,-0.0430134131692572
"YCR052W",3,"YCR052W",-1.12255235218316,0.115821212625597,0.371356149398756,-0.11605148866396,0.148314369611087,0.115654055149915,-0.298231509980242,0.149181975821765,0.14169263902584,0.35701326749257,0.455519461080007,0.109059006135506,-0.0167193718323773,-0.497645767341969,0.1704486472997,0.0649697110240275,-0.203084490294451,0.157873013295745,-0.0251467729409263
"YCL034W",3,"YCL034W",0.368973304074728,0.161041489771227,0.450610860261455,-0.171382024570124,0.125990612060001,0.00769731846574806,-0.364771769480187,0.145252644423608,0.0450409702441013,0.20920329772105,0.182471436559755,0.103181936379405,-0.0843540280626551,-0.363352124333339,0.129815419043163,-0.00226750026059908,-0.256436485520991,0.397690055612902,-0.11552249477619
"YCR089W",3,"YCR089W",0.38848956803335,0.105673898231608,0.412637074973264,-0.0787263023071756,0.141455556946211,0.0399572101099279,-0.314292185170825,0.0906315605423174,0.0240527147042663,0.242612515771775,0.45046800924246,0.122232671171351,0.519495111135686,-0.786927359366446,0.166263251535527,0.0146951330734919,-0.190561437368866,0.277941457294186,-0.135327921519688
"YCL007C",3,"YCL007C",-0.101427281003581,0.0803995244686719,0.48174784954275,-0.122031173554617,0.16811546037763,6.49917330205987e-05,-0.568000481374604,0.103096981711641,0.140963864824261,0.188633138713268,0.362872651740679,0.209725085790443,-0.0461584523183952,-0.744783282230931,0.103892217718709,0.0131021084215032,-0.156003511172647,0.902018769043485,-0.0606035296099285
"YCR085W",3,"YCR085W",-0.176350071547502,0.131218723977717,0.563892250932641,-0.137051098032268,0.239379579151877,0.0267187355867641,-0.618778868277963,0.393540309978477,0.0423413524638858,0.22563670742573,0.504436045291925,0.238777142986199,-0.0218438774076856,-0.423828198493954,0.129965702694746,0.0892549754952489,-0.246834673875395,0.179479408021478,-0.158549605483131
"YCR002C",3,"YCR002C",-0.113757621489937,0.0780348505919641,0.523227285291594,-0.0962357603082431,0.276748977643344,0.00667133809719359,-0.376393436793918,0.688354257493142,0.152340479039427,0.843779604322391,0.230207941244771,0.309364003043294,-0.0642539652857162,-0.939117901347461,0.0862274096743412,0.00173129510386344,-0.325203765689814,0.180438966241617,-0.141723086210321
"YCR077C",3,"YCR077C",-0.183116979521146,0.176754233745984,0.479117145260781,-0.10872622183262,0.334301513758567,0.551424263944331,-0.766616398551002,0.370333149765885,0.093274030018421,0.433987034199818,0.229862427254398,0.309320080695299,-0.039775409205784,-0.306886255592683,0.140809978102352,-0.0697577917796809,-0.253734258159729,0.120497205196485,-0.0750668395262457
"YCR088W",3,"YCR088W",-0.168965951658664,0.124403808935069,0.741906301034046,-0.0642455322404449,0.382680069106363,0.00358033526727453,-0.237778073341604,0.1174144339911,0.0364761594016089,0.431576722905484,0.146713641889259,0.2179259482344,-0.0461492422654819,-0.830800955109341,0.129823802712044,-0.0170366371793465,-0.439213872001123,0.166661250349809,-0.193040670963508
"YCL055W",3,"YCL055W",-0.0529447805258803,0.192616120412518,1.0303420967584,-0.0474703300090078,0.238721043359821,-0.0257938427893017,-0.612053784389965,0.0767855852826291,0.0230701118489958,0.501750022573309,0.219947044557467,0.404869266355754,-0.0422569732149554,-0.499908040092743,0.249522619325247,0.011093364494762,-0.447284238881836,0.0942086542708932,-0.0476598141157168
"YCL010C",3,"YCL010C",-0.194676695452617,0.0698337169428696,1.153034051346,-0.0216506699494971,0.448237401611769,-0.0187734653208689,-0.394506626177074,0.185566904727654,0.048055837600377,0.484722842096621,0.120740003820686,0.159180429808627,0.00225557656742624,-0.777106269244986,0.265241993467866,0.000662335297892333,-0.266704024943614,0.128306985853718,0.843614214348815
"YCR099C",3,"YCR099C",-0.162701170952517,0.100072540004067,1.18047215938799,-0.0756966822394019,0.158656335422539,0.0297059039231012,-0.53369577256176,0.224258733038071,0.0228239429152628,0.355490160928681,0.190869540554549,0.364698572492368,-0.0804699973035252,-0.49477407053753,0.325903787089984,-0.0391306126836109,-0.56950891455517,0.0967924711676268,-0.108208296551134
"YCL032W",3,"YCL032W",-0.102260825709491,0.0496078140691502,0.723321239267494,-0.114995037122592,0.398789986246702,-0.0326679505957193,-0.325080409362055,0.27042755432485,0.0074849210466683,0.760642267031025,0.0949129863887874,0.239060716491316,0.506523194149251,-0.373219865740339,0.315406266920847,-0.0433850570060731,-0.217755352316317,0.127465933184393,-0.127606202370351
"YCR028C",3,"YCR028C",-0.0565890168580019,0.0551622792443457,1.5585562652117,-0.0685726668966083,0.324272853233089,0.0218361804787519,-0.309449722883098,0.28440793610027,0.0103075865041495,0.205060351545391,0.134393572460099,0.341643351017947,0.00145928082591656,-0.285219798199466,0.206992062451198,-0.0187809310176538,-0.373661708523646,0.134623865739806,-0.0766281885123954
"YCR092C",3,"YCR092C",-0.128383363350878,0.0405902188828577,0.456985549937064,-0.0423773097336589,0.410879902043414,0.0823159781165652,-0.199403573883515,0.176948955237231,-0.000267638132090907,0.499528979021726,0.586592705178211,0.161579693064811,-0.0473419916368484,-0.458483214777851,0.387562315518084,-0.0219170849753972,-0.318529679564874,0.260022233119148,-0.0485508774802449
"YCR030C",3,"YCR030C",-0.118182870328425,0.0334067855218506,1.35676849889335,-0.105044107959174,0.180283237923766,0.0254154107187338,-0.355995807847515,0.340923434424955,-0.0208451967978174,0.489087572489196,0.269164941570732,0.171885488502684,-0.0613595445696486,-0.284280300114982,0.153192642764785,-0.00465646779035068,0.093077453507473,0.257947806284139,-0.0372670366522846
"YCR053W",3,"YCR053W",-0.115313216359626,0.0213544445795272,0.89966146734077,-0.125248737232531,0.204017930982264,0.0230135541173056,0.0608032558487811,0.121630652222337,0.0256750845616365,0.714534563170304,0.248031339173709,0.129300660501247,-0.0407499148618963,-0.390156895289281,0.420640825479288,0.508837939320135,-0.291633081414707,0.349939424743795,-0.0834214680942585
"YCL011C",3,"YCL011C",0.475105925781082,0.0726169686773888,0.825888878617591,-0.0455973568662805,0.138863257812484,0.569171104797059,0.252073065119011,0.286532344559538,-0.0346507549976826,0.313936947671398,0.405482186216945,0.211291954358279,-0.0953324442083092,-0.291790997968666,0.308383154657849,-0.0252132832898014,-0.253418366202938,0.356304513730432,-0.0535856705663868
"YCR047W-A",3,"YCR047W-A",-0.0868722737943477,0.0309210279958075,0.757397308529542,-0.14635686184622,0.254170524808967,0.0799444393387846,0.0725976045379246,0.250695846246328,0.0597531347837336,0.303045808565153,0.38996245224253,0.114067457568337,-0.0140325211555603,-0.232610123355318,0.333236457037532,0.0301603853830295,-0.15200309344505,0.231458118591429,-0.085514466632978
"YCR026C",3,"YCR026C",-0.104779490890895,0.0969881413854377,0.609996337413031,-0.135702779495602,0.115853005646057,0.0250624618644759,-0.2041060510877,0.284255158058195,0.0703024581853718,0.191463761236205,0.225230597772932,0.138763493494665,-0.0348359451970578,-0.403461458343248,0.196347540102736,0.0637738591851535,-0.346351937546594,0.470360339287702,-0.0429098487399191
