"","Holly_59A","Holly_59B","Holly_59C","Holly_Anc_A","Holly_Anc_B","Holly_Anc_C"
"YNR020C",127.265330255943,201.840260160313,380.860511397133,159.150427427352,198.737832062289,183.396548732777
"YNR021W",1525.08040389354,1505.29061493052,1417.46346850411,1484.66718178757,1321.56465540155,1423.95154716723
"YNR022C",420.711835556837,390.30556332205,858.868051788316,527.554194620297,371.48042026833,425.199641647967
"YNR023W",425.970733501298,460.828063859991,500.086410617105,489.977010366617,442.757701809657,464.916091692008
"YNR024W",144.093803678217,108.215561170288,92.7312549488671,180.517845924543,121.59065674697,128.494397201309
"YNR025C",14.7249142444893,15.8067673619522,22.0788702259207,21.3674184971908,16.7711250685476,25.6988794402617
"YNR026C",214.563036133987,172.658535799785,219.684758747911,177.570615786999,202.930613329426,230.121784078707
"YNR027W",125.161771078159,165.363104709654,204.229549589767,127.467703448759,178.612481980032,175.219632547239
"YNR028W",1072.81518066994,910.712981084784,677.821315935766,1044.79308375919,805.014003290285,794.329000880818
"YNR029C",463.834798701413,383.010132231918,452.616839631375,493.661048038546,524.097658392113,400.668893091354
"YNR030W",399.676243778996,316.135347239044,385.276285442317,375.771842536804,333.745388864097,440.385343135394
"YNR031C",526.941574034939,645.645651476662,900.817905217566,546.71119051433,780.695871940891,719.568624327329
"YNR032C-A",233.495068734045,134.965475167438,105.978577084419,224.726297987696,135.846113055236,137.839444270495
"YNR032W",272.410913523052,386.657847776984,383.068398419725,283.670900738568,408.376895419134,414.686463695133
"YNR033W",280.825150234189,376.930606323475,882.050865525533,309.459164442074,431.017914261674,424.031510764319
"YNR034W",697.329867435458,1040.81483552547,1120.50266396548,699.967157666595,810.04534081085,617.94123744993
"YNR034W-A",11735.756652858,2876.8316598753,2140.54646840301,12466.0466742749,4619.60640013144,3701.80677028134
"YNR035C",3663.34830811116,3543.14769944067,2593.16330803439,4095.17627611678,3621.72445855286,3486.87068769006
"YNR036C",1422.00600418211,1438.41582993765,1957.29184552787,1167.83994200164,1404.58172449086,1303.63406615146
"YNR037C",184.061428056116,274.79457106163,521.061337331729,268.197942516464,287.624794925592,232.458045846004
"YNR038W",272.410913523052,280.874096970073,304.688409117706,249.040946622431,252.405432281642,267.501972355452
"YNR039C",305.016080778707,374.498795960098,483.527257947664,381.666302811891,448.627595583649,412.350201927836
"YNR040W",140.938464911541,173.874440981474,372.028963306764,162.097657564896,149.263013110074,179.892156081832
"YNR041C",54.6925386223889,88.76107826327,312.416013696778,62.6286404228006,114.043650466124,144.848229572384
"YNR043W",1330.5011799485,1161.18944851264,1431.81473415096,879.748196056752,1194.10410488059,1031.45957026141
"YNR044W",173.543632167195,161.715389164588,239.55574195124,160.624042496124,259.113882309061,210.263559056687
"YNR045W",821.439858924725,854.781342727107,1133.74998610103,772.174296036412,798.305553262866,749.940027302184
"YNR046W",263.996676811916,296.680864332026,296.960804538634,226.936720590854,271.692226110471,213.767951707632
"YNR047W",585.841231012896,579.986771665476,714.251451808536,403.770528843468,560.994133542918,624.95002275182
"YNR048W",128.317109844835,106.999655988599,163.383639671813,117.152397967356,155.132906884065,150.688883990626
"YNR049C",364.967517345557,392.737373685427,358.781641171212,437.663675425219,450.304708090503,355.111788629071
"YNR050C",555.339622935025,587.282202755608,432.745856428046,657.9691282066,590.343602412876,485.942447597677
"YNR051C",638.430210457501,586.066297573919,797.047215155738,563.657763805206,631.432858830818,802.505917066355
"YNR052C",468.041917056982,448.669012043104,631.455688461333,421.453909668729,500.618083296146,506.968803503345
"YNR053C",454.368782401384,655.372892930171,885.362696059421,535.659077498542,587.827933652594,603.923666846151
"YNR054C",118.851093544807,141.045001075881,141.304769445893,160.624042496124,127.460550520962,124.990004550364
"YNR055C",964.48188301405,1136.87134487887,954.911137271072,896.694769347628,1092.63879821588,1019.77826142493
"YNR056C",71.5210120446624,66.8747849928746,70.6523847229463,87.6800965919209,88.048406609875,85.2735545063231
"YNR057C",78.883469166907,132.533664804061,78.3799893020186,125.994088379987,124.94488176068,95.7867324591574
"YNR058W",110.43685683367,189.681208343426,125.849560287748,129.678126051917,181.966706993742,169.378978128998
"YNR059W",704.692324557703,372.066985596721,290.337143470858,590.919642577484,534.160333433241,417.022725462429
"YNR060W",158.818717922706,137.397285530815,113.706181663492,148.83512194595,168.549806938904,202.086642871149
"YNR061C",482.766831301471,365.987459688278,346.638262546955,425.137947340658,353.870738946355,385.483191603926
"YNR062C",47.3300815001442,51.0680176309224,48.5735144970256,35.3667616505227,41.0892564179416,26.86701032391
"YNR063W",63.1067753335256,77.8179316280723,70.6523847229463,79.5752137136761,72.1158377947547,81.7691618553783
"YNR064C",95.7119425891805,77.8179316280723,87.2115373923869,84.7328664543773,80.5014003290285,88.7779471572679
"YNR065C",163.025836278275,289.385433241894,335.598827433995,183.465076062087,288.463351179019,228.953653195059
"YNR066C",62.0549957446335,60.7952590844315,65.1326671664661,50.8397198726264,55.3447127262071,61.9109368333578
"YNR067C",659.465802235343,402.464615138936,429.434025894158,625.54959669362,402.507001645143,527.995159409014
"YNR068C",332.362350089902,999.474059348054,848.932560186652,480.3985124196,606.276171227996,529.163290292662
"YNR069C",315.533876667628,865.724489362304,705.419903718167,386.823955552592,503.133752056428,443.889735786339
"YNR070W",265.048456400808,211.567501613822,281.505595380489,255.672214431904,257.436769802206,241.80309291519
"YNR071C",85.1941467002596,31.6135347239044,62.9247801438741,70.7335233010454,67.0845002741904,65.4153294843026
"YNR072W",64.1585549224177,62.0111642661201,68.4444977003543,37.5771842536804,67.0845002741904,88.7779471572679
"YNR073C",41.0194039667917,18.2385777253294,89.4194244149789,29.4723013754356,54.5061564727797,35.0439265094478
"YNR074C",362.863958167772,338.021640509439,412.874873224718,475.977667213285,450.304708090503,378.474406302037
"YNR075W",43.1229631445758,24.3181036337726,37.5340793840652,47.1556822006969,51.9904877124976,42.0527118113374
"YOL001W",368.122856112233,398.81689959387,409.56304269083,439.874098028376,345.485176412081,415.854594578781
"YOL002C",319.740995023196,269.930950334876,260.530668665865,310.932779510845,259.113882309061,260.493187053562
"YOL003C",295.550064478678,301.54448505878,507.814015196177,295.459821288742,300.203138727002,280.351412075583
"YOL004W",994.983491091921,877.883541179191,1188.94716166583,909.957304966574,1141.27506091467,1176.3077998338
"YOL005C",486.973949657039,403.680520320625,291.441086982154,481.872127488372,415.923901699981,448.562259320932
"YOL006C",675.242496068724,712.520436469537,833.477351028508,754.490915211151,749.669290564078,744.099372883942
"YOL007C",1054.93492765877,857.213153090484,608.272874724116,825.961246046582,1153.85340471608,1105.05181593126
"YOL008W",151.456260800461,171.442630618097,183.254622875142,170.939347977526,171.065475699186,165.874585478053
"YOL009C",390.210227478967,313.703536875666,280.401651869193,483.345742557144,382.381651562886,320.067862119624
"YOL010W",239.805746267397,262.635519244744,431.64191291675,320.511277457862,295.171801206438,310.722815050437
"YOL011W",1046.52069094763,1581.89264137691,1557.66429443871,991.742941283408,1471.66622476505,1508.05697078991
"YOL012C",1376.77948185975,813.440566549693,490.15091901544,1172.99759474234,823.462240865688,880.770686270789
"YOL013C",616.342839090767,559.31638357677,636.975406017813,641.75936245011,540.86878346066,532.667682943607
"YOL014W",64.1585549224177,119.158707805486,152.344204558853,72.9439459042031,139.200338068945,107.46804129564
"YOL015W",70.4692324557703,82.6815523548268,123.641673265156,84.7328664543773,119.913544240115,116.813088364826
"YOL016C",2014.15791272836,3216.06920556642,3617.62288651711,2508.09284704957,4022.55434769114,2759.12514717719
"YOL017W",455.420561990277,539.861900669752,393.003890021389,481.135319953986,562.671246049772,525.658897641718
"YOL018C",433.333190623543,509.464271127536,433.849799939342,551.132035720646,542.545895967515,470.756746110249
"YOL019W",730.986814280005,387.873752958673,292.54503049345,625.54959669362,672.522115248759,540.844599129145
"YOL020W",779.368675369041,1352.08656203776,1142.5815341914,853.22312481886,1263.70427391506,1022.11452319223
"YOL021C",581.634112657328,665.10013438368,847.828616675356,521.65973434521,726.189715468112,712.559839025439
"YOL022C",418.608276379053,454.748537951547,513.333732752657,565.131378873977,425.986576741109,422.863379880671
"YOL023W",90.4530446447201,119.158707805486,475.799653368592,111.994745226655,138.361781815518,116.813088364826
"YOL024W",13.6731346555972,24.3181036337726,38.6380228953613,22.8410335659626,28.5109126165309,35.0439265094478
"YOL025W",923.462479047258,813.440566549693,547.555981602834,720.5977686294,692.647465331016,677.515912515992
"YOL026C",767.799099891228,581.202676847165,378.65262437454,610.813446005903,566.864027316909,501.128149085104
"YOL027C",1768.04148892761,2369.79919911114,2763.17060877398,1595.18831194545,1950.48184547209,2254.49260544114
"YOL028C",86.2459262891517,130.101854440683,227.412363326984,103.88986234841,154.294350630638,167.042716361701
"YOL029C",145.145583267109,178.738061708229,317.935731253258,173.149770580684,230.60296969253,235.962438496949
"YOL030W",2723.05735564163,3224.58054183825,2546.79768055996,2129.37377437522,2791.55376765975,2593.25056169914
"YOL031C",336.56946844547,235.885605247594,321.247561787147,314.616817182775,311.104370021558,315.395338585031
"YOL032W",664.724700179803,1465.1657439348,829.061576983323,932.798338532536,1026.39285419511,699.710399305308
"YOL033W",147.249142444893,170.226725436408,405.147268645645,139.256623998933,170.226919445758,174.051501663591
"YOL034W",460.679459934737,472.987115676877,521.061337331729,480.3985124196,500.618083296146,554.862169732924
"YOL035C",33.656946844547,24.3181036337726,28.7025312936969,20.6306109628049,22.6410188425393,28.0351412075583
"YOL036W",1244.25525365935,1236.57556977734,1172.38800899639,893.747539210084,1157.20762972979,1103.88368504761
"YOL038W",2015.20969231725,2412.35588047024,1664.74681503442,2166.9509586289,2206.24150276744,2205.43110832792
"YOL039W",2008.8990147839,1510.15423565728,1319.21249599876,1472.87826123739,1511.07836867614,2022.03455959514
"YOL040C",3460.35484745499,3032.46752313144,3064.5471873578,3160.90432251547,2863.6696054545,3488.03881857371
"YOL041C",227.184391200692,223.726553430708,327.871222854923,288.091745944883,219.701738397974,220.776737009521
"YOL042W",442.799206923571,367.203364869966,411.770929713422,396.402453499609,329.552607596961,341.094218025292
"YOL043C",451.213443634708,385.441942595296,314.62390071937,442.084520631534,377.350314042321,381.978798952981
"YOL044W",801.456046735775,774.531600735657,532.10077244469,817.856363168338,711.095702906419,714.896100792736
"YOL045W",171.440072989411,99.7042248984676,207.541380123655,122.310050708058,131.653331788099,167.042716361701
"YOL047C",30.5016080778707,29.1817243605271,13.2473221355524,43.4716445287675,37.7350314042321,29.2032720912065
"YOL048C",761.488422357876,690.634143199142,494.566693060624,970.375522786217,669.16789023505,740.594980232998
"YOL049W",1130.663058059,1394.64324339686,1421.87924254929,1122.15787486971,1306.47064283986,1158.78583657908
"YOL051W",1836.4071622056,1838.44863471321,1352.33080133764,1357.19947833881,1803.7345011223,1815.2753931894
"YOL052C",368.122856112233,451.100822406482,436.057686961934,348.509963764526,446.950483076794,353.943657745423
"YOL052C-A",7006.95562119913,1166.0530692394,125.849560287748,6187.7096737727,2355.50451587751,2514.98579249471
"YOL053W",585.841231012896,594.57763384574,692.172581582615,697.756735063438,646.52687139251,655.321425726675
"YOL054W",423.867174323514,499.737029674027,374.236850329356,578.393914492923,546.738677234652,460.243568157415
"YOL055C",592.151908546249,507.032460764158,476.903596879888,685.967814513263,550.092902248362,540.844599129145
"YOL056W",46.2783019112521,36.4771554506589,61.820836632578,54.5237575445558,60.3760502467714,53.73402064782
"YOL057W",569.012757590623,577.554961302099,585.090060986899,547.447998048716,645.688315139083,567.711609453055
"YOL058W",9646.92238931828,16646.957842499,9152.79565215544,9942.4808690032,13143.5307162208,12784.0243906466
"YOL059W",1052.83136848099,1647.55152118809,721.979056387608,887.116271400611,1354.26834928522,1031.45957026141
"YOL060C",816.180960980265,1155.1099226042,1589.67865626629,592.393257646255,987.819266537454,977.725549613595
"YOL061W",837.216552758107,828.031428729957,984.717612076065,702.914387804139,858.681603509638,797.833393531762
"YOL062C",766.747320302336,834.1109546384,1044.33056168605,730.913074110803,859.520159763065,855.071806830527
"YOL063C",361.81217857888,372.066985596721,469.175992300815,345.562733626982,447.789039330221,460.243568157415
"YOL064C",612.135720735199,885.178972269322,617.104422814484,675.652509031861,667.490777728195,679.852174283288
"YOL065C",350.242603101067,288.169528060205,248.387290041608,368.403767192945,322.844157569542,315.395338585031
"YOL066C",374.433533645585,393.953278867116,464.760218255631,380.192687743119,441.91914555623,487.110578481325
"YOL067C",166.181175044951,188.465303161738,152.344204558853,185.675498665244,171.904031952613,210.263559056687
"YOL068C",983.413915614108,887.6107826327,1088.48830213789,799.43617480869,976.918035242898,1091.03424532748
"YOL069W",461.731239523629,260.203708881367,213.061097680135,392.718415827679,306.911588754421,349.27113421083
"YOL070C",779.368675369041,621.32754784289,460.344444210447,821.540400840267,751.346403070933,615.604975682634
"YOL071W",564.805639235054,362.339744143212,572.946682362643,543.763960376787,330.391163850388,383.14692983663
"YOL072W",390.210227478967,437.725865407907,441.577404518415,371.350997330488,456.174601864495,419.358987229726
"YOL073C",465.938357879197,696.713669107585,537.62049000117,503.976353519949,616.338846269125,603.923666846151
"YOL075C",437.540308979111,424.350908409332,401.835438111757,390.507993224522,385.735876576595,413.518332811484
"YOL076W",275.566252289729,340.453450872816,378.65262437454,285.881323341725,315.297151288695,306.050291515844
"YOL077C",563.753859646162,462.043969041679,516.645563286545,644.706592587654,468.752945665906,551.357777081979
"YOL077W-A",2614.72405798574,2406.2763545618,2705.76554618659,4103.28115899502,2251.52354045252,2127.16633912348
"YOL078W",370.226415290017,393.953278867116,497.878523594512,382.403110346277,367.287639001193,405.341416625947
"YOL080C",17.8802530111656,32.829439905593,52.9892885422097,41.9980294599957,38.5735876576595,47.8933662295787
"YOL081W",2509.54609909654,2385.60596647309,2132.81886382394,2261.99913056468,2854.4454866668,2523.16270868024
"YOL082W",2515.85677662989,1927.20971297648,1075.24098000234,2731.34552996849,2082.97373351361,1894.70829327748
"YOL083W",1996.27765971719,1068.78065470431,268.258273244937,2110.21677848119,1236.03191755196,1284.94397201309
"YOL084W",1863.75343151679,1549.06320147131,471.383879323408,1554.66389755423,1864.11055136907,1691.45351952268
"YOL086C",10369.4949668872,11417.3496560562,8810.57316365367,6013.82309565763,7306.34063611277,7289.13671396515
"YOL086W-A",272.410913523052,254.124182972924,256.11489462068,346.299541161368,339.615282638089,237.130569380597
"YOL087C",884.546634258251,1079.7238013395,1364.4741799619,929.114300860607,1253.64159887393,1227.70555871432
"YOL088C",1310.51736775955,1294.93901849839,667.885824334102,1474.35187630617,1286.3452927576,1401.75706037791
"YOL089C",449.109884456924,375.714701141787,266.050386222345,408.191374049783,377.350314042321,355.111788629071
"YOL090W",584.789451424004,605.520780480938,608.272874724116,579.130722027309,644.849758885656,690.365352236122
"YOL091W",54.6925386223889,66.8747849928746,141.304769445893,100.205824676481,83.0170690893107,95.7867324591574
"YOL092W",634.223092101932,775.747505917346,609.376818235412,662.389973412915,670.845002741905,682.188436050585
"YOL093W",332.362350089902,353.828407871391,256.11489462068,409.664989118555,341.292395144944,323.572254770568
"YOL094C",297.653623656463,252.908277791235,238.451798439944,292.512591151198,291.817576192728,337.589825374348
"YOL095C",82.0388079335833,79.0338368097609,118.121955708676,89.1537116606927,82.1785128358833,82.9372927390265
"YOL096C",337.621248034362,421.919098045954,640.287236551701,390.507993224522,363.094857734056,353.943657745423
"YOL097C",669.983598124264,661.452418838614,630.351744950037,705.861617941682,703.548696625572,742.931242000294
"YOL098C",486.973949657039,521.623322944422,808.086650268699,425.874754875044,577.765258611465,648.312640424785
"YOL100W",925.566038225042,961.780998715706,780.488062486298,857.643970025176,829.332134639679,887.779471572679
"YOL101C",28.3980489000865,9.72724145350904,12.1433786242564,45.6820671319252,29.3494688699583,30.3714029748548
"YOL102C",414.401158023485,294.249053968648,230.724193860872,400.823298705924,279.239232391318,335.253563607051
"YOL103W",695.226308257674,706.440910561094,758.409192260377,703.651195338525,732.898165495531,747.603765534887
"YOL105C",524.838014857155,569.043625030279,515.541619775249,542.290345308015,727.866827974966,577.056656522241
"YOL106W",16.8284734222735,15.8067673619522,16.5591526694405,17.6833808252614,22.6410188425393,16.3538323710757
"YOL107W",97.8155017669647,134.965475167438,119.225899219972,139.256623998933,123.267769253825,134.33505161955
"YOL108C",392.313786656751,278.442286606696,340.014601479179,435.453252822061,344.646620158653,313.059076817734
"YOL109W",8068.20122639125,7070.48863151938,4463.24361616988,12167.6396228486,7235.90191082487,6957.38754300904
"YOL110W",242.961085034074,541.07780585144,342.222488501771,438.400482959604,659.105215193921,459.075437273767
"YOL111C",840.371891524783,646.861556658351,587.297948009491,646.917015190811,670.845002741905,716.064231676384
"YOL112W",765.695540713444,606.736685662626,528.788941910801,772.174296036412,771.47175315319,693.869744887067
"YOL113W",1382.03837980421,808.576945822939,621.520196859669,1195.8386283083,1288.86096151788,1184.48471601934
"YOL114C",44.1747427334679,64.4429746294974,64.0287236551701,92.8377493326221,64.5688315139083,54.9021515314683
"YOL115W",255.582440100779,288.169528060205,315.727844230666,286.618130876111,324.521270076396,271.006365006397
"YOL116W",381.79599076783,295.464959150337,328.975166366219,392.718415827679,363.094857734056,410.01394016054
"YOL117W",423.867174323514,278.442286606696,285.921369425673,431.032407615746,383.220207816313,350.439265094478
"YOL118C",34.7087264334391,37.6930606323475,59.612949609986,36.1035691849086,31.8651376302405,18.6900941383722
"YOL119C",801.456046735775,1225.63242314214,1186.73927464324,999.847824161652,1080.06045441447,974.22115696265
"YOL120C",4280.74292679082,3786.32873577839,2850.38214616637,4272.01008436939,3779.3730341972,4943.52989959944
"YOL121C",1809.0608928944,1356.95018276451,1318.10855248747,1648.97526195562,1346.72134300437,1929.75221978693
"YOL122C",787.782912080178,817.088282094759,1160.24463037213,777.331948777114,849.457484721937,853.903675946879
"YOL123W",1325.24228200404,1344.79113094762,1910.92621805344,1412.46004341775,1504.36991864872,1517.40201785909
"YOL124C",44.1747427334679,58.3634487210542,54.0932320535058,54.5237575445558,57.8603814864893,63.0790677170061
"YOL125W",569.012757590623,722.247677923046,886.466639570717,583.551567233625,735.413834255813,768.630121440556
"YOL126C",19951.2070216941,27574.2977103347,20012.2879727745,19584.3442639769,19592.0283050773,21659.4828446061
"YOL127W",5440.8558133388,4006.40757366403,3702.62653688691,4938.08409545423,4020.03867893086,5390.92402803673
"YOL128C",135.67956696708,113.079181897043,108.186464107012,133.362163723846,153.455794377211,156.529538408867
"YOL129W",2632.60431099691,2034.20936896508,1440.64628224133,2829.34093204182,2201.21016524687,2101.46745968322
"YOL130W",433.333190623543,673.611470655501,815.814254847771,442.82132816592,586.150821145739,573.552263871296
"YOL132W",36.8122856112233,23.102198452084,22.0788702259207,37.5771842536804,34.3808063905226,26.86701032391
"YOL133W",207.200579011742,188.465303161738,185.462509897734,221.779067850153,246.53553850765,197.414119336556
"YOL135C",165.129395456059,199.408449796935,190.982227454214,184.938691130858,197.060719555434,149.520753106977
"YOL136C",70.4692324557703,49.8521124492338,102.666746550531,76.6279835761325,86.3712941030202,75.928507437137
"YOL137W",491.181068012608,390.30556332205,447.097122074895,419.243487065571,363.094857734056,440.385343135394
"YOL138C",611.083941146306,706.440910561094,744.057926613529,540.816730239243,749.669290564078,669.338996330454
"YOL139C",2011.00257396168,1721.7217372711,1935.21297530195,2085.16532231207,1833.08396999225,1765.04576519252
"YOL140W",847.734348647028,1183.07574178304,1366.68206698449,715.440115888699,927.443216290683,1009.2650834721
"YOL141W",69.4174528668782,69.3065953562519,93.8351984601631,54.5237575445558,67.0845002741904,66.5834603679509
"YOL142W",412.297598845701,369.635175233343,365.405302238988,517.238889138895,343.808063905226,392.491976905816
"YOL143C",2080.42002682856,1961.25505806376,1514.61049749816,1939.27743050366,1722.39454453984,1732.33810045037
"YOL144W",209.304138189527,254.124182972924,292.54503049345,243.146486347344,261.629551069343,210.263559056687
"YOL145C",1099.10967039224,1042.03074070716,1188.94716166583,1190.6809755676,1064.96644185277,1130.75069537152
"YOL146W",229.287950378476,334.373924964373,178.838848829958,310.19597197646,322.844157569542,344.598610676237
"YOL147C",5255.74260569379,7962.96303487884,2611.93034772642,5193.01950235175,5933.62404925215,6901.31726059393
"YOL148C",314.482097078736,307.624010967223,299.168691561226,347.77315623014,346.323732665508,350.439265094478
"YOL149W",572.168096357299,427.998623954398,444.889235052303,650.601052862741,457.013158117922,480.101793179435
"YOL151W",808.81850385802,682.122806927321,487.943031992848,871.643313178508,609.630396241706,459.075437273767
"YOL152W",51.5371998557126,49.8521124492338,100.458859527939,48.6292972694687,62.8917190070535,66.5834603679509
"YOL153C",1742.7987787942,1749.68755644994,1294.92573875025,1586.34662153282,1598.28821903259,1640.05576064216
"YOL154W",169.336513811627,243.181036337726,317.935731253258,198.201226749804,236.472863466521,234.794307613301
"YOL155C",1533.49464060467,3476.27291444779,2605.30668665865,1403.61835300512,2617.97262320028,2344.43868348206
"YOL156W",14.7249142444893,21.8862932703953,28.7025312936969,27.9986863066638,30.1880251233857,29.2032720912065
"YOL157C",85.1941467002596,124.02232853224,149.032374024965,82.5224438512197,158.487131897775,140.175706037791
"YOL158C",260.841338045239,691.85004838083,660.15821975503,352.194001436455,583.635152385457,523.322635874421
"YOL159C",319.740995023196,196.976639433558,124.745616776452,370.614189796103,221.378850904828,283.855804726527
"YOL159C-A",197.734562711714,114.295087078731,86.1075938810908,224.726297987696,140.038894322373,164.706454594405
"YOL162W",38.9158447890075,25.5340088154612,22.0788702259207,41.9980294599957,46.1205939385059,38.5483191603926
"YOL163W",33.656946844547,26.7499139971499,13.2473221355524,49.3661048038546,45.2820376850786,40.8845809276891
"YOL164W",274.514472700836,325.862588692553,194.294057988102,226.199913056468,311.104370021558,273.342626773693
"YOL164W-A",35.7605060223312,32.829439905593,9.93549160166433,46.4188746663111,38.5735876576595,38.5483191603926
"YOR001W",839.320111935891,842.62229091022,884.258752548125,841.434204268686,768.117528139481,761.621336138666
"YOR002W",1644.98327702723,1635.39246937121,1148.10125174788,1546.55901467598,1518.62537495699,1546.6052899503
"YOR003W",430.177851856866,447.453106861416,419.498534292494,536.395885032928,458.690270624777,494.119363783215
"YOR004W",151.456260800461,150.77224252939,176.630961807366,227.67352812524,148.424456856646,165.874585478053
"YOR005C",644.740887990853,575.123150938722,600.545270145044,723.544998766944,640.656977618519,635.463200704654
"YOR006C",519.579116912694,443.80539131635,364.301358727692,598.287717921343,463.721608145341,463.74796080836
"YOR007C",2510.59787868543,3342.52334446204,2972.91987592023,2327.57500112503,2947.52523079724,2440.22541594122
"YOR008C",2425.40373198517,2374.66281983789,1466.03698300114,2188.31837712609,2292.61279687046,2346.77494524936
"YOR009W",175.64719134498,182.385777253294,152.344204558853,151.782352083493,221.378850904828,195.07785756926
"YOR010C",62.0549957446335,48.6362072675452,123.641673265156,63.3654479571865,74.6315065550369,70.0878530188957
"YOR011W",249.271762567426,164.147199527965,173.319131273478,218.095030178223,225.571632171965,210.263559056687
"YOR014W",1841.66606015006,1855.47130725685,1811.5713020368,1643.08080168053,1786.12481980032,1772.05455049441
"YOR015W",525.889794446047,414.623666955823,486.839088481552,447.242173372235,381.543095309458,443.889735786339
"YOR016C",1172.73424161468,1129.57591378874,951.599306737183,1249.62557831847,976.079478989471,939.177230453202
"YOR017W",321.844554200981,294.249053968648,436.057686961934,291.038976082426,350.516513932645,348.103003327182
"YOR018W",337.621248034362,251.692372609546,375.340793840652,277.77644046348,306.073032500994,322.40412388692
"YOR019W",477.507933357011,217.647027522265,344.430375524363,490.713817901003,477.977064453607,449.730390204581
"YOR020C",2172.97663065107,2593.52575254185,4139.78816736014,2062.32428874611,1802.89594486887,1756.86884900698
"YOR020W-A",1231.63389859264,731.974919376555,448.201065586191,1664.44822017773,933.313110064675,809.514702368245
"YOR021C",659.465802235343,766.020264463837,948.287476203295,821.540400840267,654.912433926784,579.392918289538
"YOR022C",409.142260079024,282.090002151762,306.896296140298,361.772499383472,311.104370021558,314.227207701382
"YOR023C",600.566145257386,622.543453024578,820.230028892955,543.763960376787,646.52687139251,626.118153635468
"YOR025W",376.53709282337,314.919442057355,224.100532793095,369.877382261717,322.844157569542,293.200851795714
"YOR026W",336.56946844547,364.771554506589,351.05403659214,330.089775404879,355.547851453209,335.253563607051
"YOR027W",1683.89912181624,3355.89830146062,2747.71539961583,2020.32625928611,3333.26110737384,2388.82765706069
"YOR028C",871.925279191546,802.497419914495,303.58446560641,1044.79308375919,801.659778276576,664.666472795861
"YOR030W",576.375214712867,558.100478395081,576.258512896531,523.870156948368,609.630396241706,545.517122663738
"YOR031W",3246.84359090989,2037.85708451014,1132.64604258973,2766.71229161902,1901.8455827733,1997.50381103853
"YOR032C",356.55328063442,659.020608475237,302.480522095114,387.560763086978,536.676002193524,407.677678393243
